,UserID,JobID,Rating
1472,4359,362225,1
1473,4359,267760,1
1474,4359,252739,1
1475,4359,384174,1
1476,4359,635126,1
1477,4359,1090190,1
1478,4359,582393,1
1479,4359,179973,1
1480,4359,279889,1
1481,4359,584969,1
1482,4359,779958,1
1483,4359,828586,1
1484,4359,498206,1
1485,4359,905303,1
1486,4359,203469,1
1487,4359,790859,1
1488,4359,579534,1
1489,4359,179958,1
1490,4359,1089342,1
1491,4359,23823,1
1492,4359,17584,1
1493,4359,1073900,1
1494,4359,291818,1
1495,4359,316962,1
1496,4359,1093215,0
1497,4359,948355,0
1498,4359,281565,0
1499,4359,1116306,0
1500,4359,1116255,0
1502,4360,444933,1
1503,4360,1074807,0
1504,4360,1047776,0
1505,4360,1042420,0
1506,4360,1032601,0
1507,4360,1032533,0
1509,4366,874636,1
1510,4366,460,1
1511,4366,1029201,0
1512,4366,1004533,0
1513,4366,963970,0
1514,4366,803234,0
1515,4366,504183,0
1517,4368,779460,1
1518,4368,303944,1
1519,4368,881717,1
1520,4368,317343,1
1521,4368,547357,1
1522,4368,896554,1
1523,4368,202246,1
1524,4368,1061158,1
1525,4368,131297,1
1526,4368,998179,0
1527,4368,957576,0
1528,4368,936678,0
1529,4368,916792,0
1530,4368,811152,0
1532,4380,1116306,0
1533,4380,1116081,0
1534,4380,1115649,0
1535,4380,1115115,0
1536,4380,1114995,0
1538,4388,191185,1
1539,4388,481943,1
1540,4388,378790,1
1541,4388,976393,0
1542,4388,935560,0
1543,4388,796968,0
1544,4388,777408,0
1545,4388,680726,0
1547,4462,1110373,0
1548,4462,1110372,0
1549,4462,1109890,0
1550,4462,1109889,0
1551,4462,1109888,0
1553,4501,983799,0
1554,4501,970962,0
1555,4501,935423,0
1556,4501,907955,0
1557,4501,740245,0
1559,4517,1116173,0
1560,4517,1115902,0
1561,4517,1115297,0
1562,4517,1114849,0
1563,4517,1114772,0
1565,4545,1083628,0
1566,4545,1037350,0
1567,4545,1018396,0
1568,4545,1000116,0
1569,4545,987136,0
1571,4604,371719,1
1572,4604,24482,1
1573,4604,77513,1
1574,4604,114544,1
1575,4604,430826,1
1576,4604,657321,1
1577,4604,953712,1
1578,4604,259303,1
1579,4604,491441,1
1580,4604,985084,1
1581,4604,886638,1
1582,4604,600050,1
1583,4604,555615,1
1584,4604,552885,1
1585,4604,607254,1
1586,4604,88075,1
1587,4604,1114287,0
1588,4604,1107507,0
1589,4604,1070078,0
1590,4604,1014913,0
1591,4604,896677,0
1593,4619,583814,1
1594,4619,1080241,1
1595,4619,1115864,0
1596,4619,1115360,0
1597,4619,1115093,0
1598,4619,1115092,0
1599,4619,1115091,0
1601,4647,1093043,0
1602,4647,835442,0
1603,4647,697574,0
1604,4647,687065,0
1605,4647,685546,0
1607,4654,936703,1
1608,4654,650185,1
1609,4654,808965,1
1610,4654,1092314,0
1611,4654,1076902,0
1612,4654,1063196,0
1613,4654,1057804,0
1614,4654,1057771,0
1616,4698,1116203,0
1617,4698,1116174,0
1618,4698,1116103,0
1619,4698,1116075,0
1620,4698,1115926,0
1622,4703,691241,1
1623,4703,1077342,0
1624,4703,1049403,0
1625,4703,842367,0
1626,4703,828474,0
1627,4703,807104,0
1629,4724,512043,1
1630,4724,154401,1
1631,4724,386708,1
1632,4724,334248,1
1633,4724,780100,1
1634,4724,303944,1
1635,4724,307388,1
1636,4724,261369,1
1637,4724,1073733,1
1638,4724,1091073,1
1639,4724,761456,1
1640,4724,1115815,1
1641,4724,1101630,1
1642,4724,502027,1
1643,4724,694694,1
1644,4724,152528,1
1645,4724,1065250,0
1646,4724,1065238,0
1647,4724,1064726,0
1648,4724,1064453,0
1649,4724,970954,0
1651,4740,934942,1
1652,4740,969192,1
1653,4740,461927,1
1654,4740,473174,1
1655,4740,1115036,0
1656,4740,1113419,0
1657,4740,1111327,0
1658,4740,1109362,0
1659,4740,1104565,0
1661,4743,530713,1
1662,4743,764802,1
1663,4743,762382,1
1664,4743,408516,1
1665,4743,1101102,1
1666,4743,149195,1
1667,4743,675598,1
1668,4743,246597,1
1669,4743,845689,1
1670,4743,846116,1
1671,4743,246461,1
1672,4743,311044,1
1673,4743,928938,1
1674,4743,846109,1
1675,4743,246499,1
1676,4743,803853,1
1677,4743,580916,1
1678,4743,466581,1
1679,4743,1011473,1
1680,4743,731241,1
1681,4743,14863,1
1682,4743,846134,1
1683,4743,617234,1
1684,4743,490529,1
1685,4743,810885,1
1686,4743,246498,1
1687,4743,615045,1
1688,4743,1009436,1
1689,4743,92029,1
1690,4743,912669,1
1691,4743,1115253,0
1692,4743,1114466,0
1693,4743,1114455,0
1694,4743,1114426,0
1695,4743,1113467,0
1697,4745,33972,1
1698,4745,755748,1
1699,4745,1062631,1
1700,4745,1116201,0
1701,4745,1115868,0
1702,4745,1115486,0
1703,4745,1115485,0
1704,4745,1115363,0
1706,4773,773121,1
1707,4773,776438,1
1708,4773,276322,1
1709,4773,149490,1
1710,4773,166797,1
1711,4773,281575,1
1712,4773,640522,1
1713,4773,176516,1
1714,4773,298184,1
1715,4773,861424,1
1716,4773,639210,1
1717,4773,912469,1
1718,4773,1116211,0
1719,4773,1114620,0
1720,4773,1114200,0
1721,4773,1113767,0
1722,4773,1113121,0
1724,4787,269870,1
1725,4787,1116103,0
1726,4787,1116075,0
1727,4787,1115243,0
1728,4787,1115154,0
1729,4787,1114241,0
1731,4844,13900,1
1732,4844,1086215,1
1733,4844,808974,1
1734,4844,1114288,0
1735,4844,1113743,0
1736,4844,1113480,0
1737,4844,1113469,0
1738,4844,1113374,0
1740,4859,1111137,0
1741,4859,1107377,0
1742,4859,1050552,0
1743,4859,1050549,0
1744,4859,1050524,0
1746,4940,1111299,0
1747,4940,1110404,0
1748,4940,1110401,0
1749,4940,1081508,0
1750,4940,1065420,0
1752,4972,884486,1
1753,4972,177077,1
1754,4972,244831,1
1755,4972,678273,1
1756,4972,1009422,1
1757,4972,1046883,1
1758,4972,959540,1
1759,4972,464292,1
1760,4972,1009420,1
1761,4972,634432,1
1762,4972,149175,1
1763,4972,437448,1
1764,4972,681354,1
1765,4972,681352,1
1766,4972,652233,1
1767,4972,81159,1
1768,4972,959543,1
1769,4972,711289,1
1770,4972,16225,1
1771,4972,522647,1
1772,4972,1001522,1
1773,4972,639483,1
1774,4972,176996,1
1775,4972,218261,1
1776,4972,900299,1
1777,4972,685561,1
1778,4972,286408,1
1779,4972,1028990,1
1780,4972,1116201,0
1781,4972,1115910,0
1782,4972,1115907,0
1783,4972,1115904,0
1784,4972,1115897,0
1786,4988,849990,0
1787,4988,612840,0
1788,4988,520209,0
1789,4988,335164,0
1790,4988,250445,0
1792,4989,1053558,0
1793,4989,1003495,0
1794,4989,1000693,0
1795,4989,925207,0
1796,4989,896453,0
1798,5012,600493,1
1799,5012,759408,1
1800,5012,1101037,0
1801,5012,1095670,0
1802,5012,1095546,0
1803,5012,1095361,0
1804,5012,1069779,0
1806,5152,340745,1
1807,5152,1103854,0
1808,5152,985201,0
1809,5152,963164,0
1810,5152,957571,0
1811,5152,920133,0
1813,5156,631316,1
1814,5156,202444,1
1815,5156,1116116,0
1816,5156,1116012,0
1817,5156,1114639,0
1818,5156,1114631,0
1819,5156,1114506,0
1821,5174,303749,1
1822,5174,824910,1
1823,5174,585450,1
1824,5174,475286,1
1825,5174,86079,1
1826,5174,36388,1
1827,5174,253558,1
1828,5174,373621,1
1829,5174,749171,1
1830,5174,577477,1
1831,5174,364859,1
1832,5174,275716,1
1833,5174,448664,1
1834,5174,306516,1
1835,5174,651875,1
1836,5174,943494,1
1837,5174,877012,1
1838,5174,1115755,0
1839,5174,1114732,0
1840,5174,1113736,0
1841,5174,1112429,0
1842,5174,1112377,0
1844,5186,1113757,0
1845,5186,1074407,0
1846,5186,1027847,0
1847,5186,1022937,0
1848,5186,1018035,0
1850,5190,518288,1
1851,5190,382335,1
1852,5190,480386,1
1853,5190,1027599,1
1854,5190,828656,1
1855,5190,1009925,1
1856,5190,1115312,0
1857,5190,1113846,0
1858,5190,1113263,0
1859,5190,1112865,0
1860,5190,1112862,0
1862,5211,545136,1
1863,5211,845074,1
1864,5211,86086,1
1865,5211,508688,1
1866,5211,1111312,0
1867,5211,1076107,0
1868,5211,1076105,0
1869,5211,1059251,0
1870,5211,1055136,0
1872,5264,1116201,0
1873,5264,1115910,0
1874,5264,1115907,0
1875,5264,1115904,0
1876,5264,1115897,0
1878,5282,142462,1
1879,5282,1107740,0
1880,5282,1102315,0
1881,5282,1100187,0
1882,5282,1096966,0
1883,5282,1091978,0
1885,5324,1063393,0
1886,5324,1039286,0
1887,5324,944202,0
1888,5324,896022,0
1889,5324,826052,0
1891,5339,623694,1
1892,5339,1115582,0
1893,5339,1113995,0
1894,5339,1113100,0
1895,5339,1112154,0
1896,5339,1111834,0
1898,5351,1113346,0
1899,5351,1113287,0
1900,5351,1112325,0
1901,5351,1111844,0
1902,5351,1111826,0
1904,5384,1115531,0
1905,5384,1115241,0
1906,5384,1115006,0
1907,5384,1114736,0
1908,5384,1114710,0
1910,5414,585618,1
1911,5414,787189,1
1912,5414,577783,0
1913,5414,228545,0
1914,5414,8867,0
1915,5414,1116306,0
1916,5414,1116255,0
1918,5473,338769,1
1919,5473,1103002,1
1920,5473,1101082,1
1921,5473,1115786,0
1922,5473,1115784,0
1923,5473,1115279,0
1924,5473,1115203,0
1925,5473,1115202,0
1927,5598,477153,1
1928,5598,733220,1
1929,5598,1113299,0
1930,5598,1107668,0
1931,5598,1028492,0
1932,5598,888048,0
1933,5598,737593,0
1935,5633,1113489,0
1936,5633,1112049,0
1937,5633,1108343,0
1938,5633,1108342,0
1939,5633,1106569,0
1941,5645,1116201,0
1942,5645,1115910,0
1943,5645,1115907,0
1944,5645,1115904,0
1945,5645,1115897,0
1947,5676,968934,1
1948,5676,534232,1
1949,5676,472187,1
1950,5676,169435,1
1951,5676,281032,1
1952,5676,1115505,0
1953,5676,1115335,0
1954,5676,1115321,0
1955,5676,1115265,0
1956,5676,1114714,0
1958,5686,971787,1
1959,5686,1115688,0
1960,5686,1115599,0
1961,5686,1114110,0
1962,5686,1113848,0
1963,5686,1113274,0
1965,5692,1114125,0
1966,5692,1111931,0
1967,5692,1109068,0
1968,5692,1104928,0
1969,5692,1100381,0
1971,5725,189599,1
1972,5725,964615,1
1973,5725,340464,1
1974,5725,1113248,0
1975,5725,1100423,0
1976,5725,1099377,0
1977,5725,1097189,0
1978,5725,1088696,0
1980,5726,1115786,0
1981,5726,1115784,0
1982,5726,1115279,0
1983,5726,1115203,0
1984,5726,1115202,0
1986,5748,1057989,0
1987,5748,859355,0
1988,5748,559797,0
1989,5748,518850,0
1990,5748,218044,0
1992,5751,607654,1
1993,5751,922513,1
1994,5751,1052496,0
1995,5751,1052482,0
1996,5751,1052479,0
1997,5751,1008947,0
1998,5751,995700,0
2000,5762,432746,1
2001,5762,980290,0
2002,5762,697060,0
2003,5762,626892,0
2004,5762,100052,0
2005,5762,28451,0
2007,5767,1114550,0
2008,5767,1113444,0
2009,5767,1113086,0
2010,5767,1112826,0
2011,5767,1112821,0
2013,5874,739987,1
2014,5874,441582,1
2015,5874,843069,1
2016,5874,1035183,1
2017,5874,1019342,1
2018,5874,62964,1
2019,5874,490628,1
2020,5874,280714,0
2021,5874,1116244,0
2022,5874,1116224,0
2023,5874,1116205,0
2024,5874,1116148,0
2026,5939,1116144,0
2027,5939,1115815,0
2028,5939,1115585,0
2029,5939,1115153,0
2030,5939,1114912,0
2032,5965,872833,1
2033,5965,1067242,0
2034,5965,739988,0
2035,5965,737786,0
2036,5965,1116309,0
2037,5965,1116300,0
2039,5976,1040591,1
2040,5976,355020,1
2041,5976,85300,1
2042,5976,905191,0
2043,5976,607054,0
2044,5976,607053,0
2045,5976,607052,0
2046,5976,307042,0
2048,6004,1116175,0
2049,6004,1115195,0
2050,6004,1114795,0
2051,6004,1113303,0
2052,6004,1112166,0
2054,6047,497069,1
2055,6047,796971,1
2056,6047,1114287,0
2057,6047,1107507,0
2058,6047,1070078,0
2059,6047,1014913,0
2060,6047,896677,0
2062,6049,986521,1
2063,6049,14268,1
2064,6049,707360,1
2065,6049,29319,1
2066,6049,777975,1
2067,6049,1103130,0
2068,6049,1088589,0
2069,6049,1088588,0
2070,6049,1088073,0
2071,6049,1088066,0
2073,6172,512682,1
2074,6172,919389,1
2075,6172,1116220,0
2076,6172,1116172,0
2077,6172,1115878,0
2078,6172,1115760,0
2079,6172,1115707,0
2081,6186,900323,1
2082,6186,819723,1
2083,6186,1101582,0
2084,6186,1096974,0
2085,6186,1094227,0
2086,6186,1079140,0
2087,6186,910861,0
2089,6187,1107666,0
2090,6187,1028126,0
2091,6187,1012680,0
2092,6187,1005649,0
2093,6187,994809,0
2095,6224,613843,1
2096,6224,300527,1
2097,6224,1108086,0
2098,6224,1107269,0
2099,6224,1097431,0
2100,6224,1095641,0
2101,6224,1065274,0
2103,6225,1035869,0
2104,6225,584041,0
2105,6225,334000,0
2106,6225,328472,0
2107,6225,296788,0
2109,6246,1078744,1
2110,6246,544733,1
2111,6246,498860,1
2112,6246,264263,1
2113,6246,553828,1
2114,6246,779460,1
2115,6246,568552,1
2116,6246,1050736,1
2117,6246,388815,1
2118,6246,247250,1
2119,6246,268261,1
2120,6246,464652,1
2121,6246,600010,1
2122,6246,642707,1
2123,6246,757625,1
2124,6246,198558,1
2125,6246,925387,1
2126,6246,464856,1
2127,6246,152527,1
2128,6246,254425,1
2129,6246,547357,1
2130,6246,163287,1
2131,6246,896554,1
2132,6246,777793,1
2133,6246,170321,1
2134,6246,34975,1
2135,6246,95122,1
2136,6246,96151,1
2137,6246,1061156,1
2138,6246,202246,1
2139,6246,498800,1
2140,6246,155236,1
2141,6246,761456,1
2142,6246,170621,1
2143,6246,131297,1
2144,6246,177507,1
2145,6246,81144,1
2146,6246,886133,1
2147,6246,775297,1
2148,6246,152528,1
2149,6246,580200,1
2150,6246,1110586,0
2151,6246,1103747,0
2152,6246,1069575,0
2153,6246,1069574,0
2154,6246,959779,0
2156,6275,977605,1
2157,6275,466962,1
2158,6275,602886,1
2159,6275,1111859,0
2160,6275,1107711,0
2161,6275,1095672,0
2162,6275,1095548,0
2163,6275,1094593,0
2165,6279,1115913,0
2166,6279,1091723,0
2167,6279,1074314,0
2168,6279,1057923,0
2169,6279,1055619,0
2171,6288,242172,1
2172,6288,444868,1
2173,6288,609397,1
2174,6288,3661,1
2175,6288,569770,1
2176,6288,634207,1
2177,6288,1115864,0
2178,6288,1115360,0
2179,6288,1115093,0
2180,6288,1115092,0
2181,6288,1115091,0
2183,6326,1058603,1
2184,6326,1105218,0
2185,6326,1088109,0
2186,6326,1087214,0
2187,6326,1087213,0
2188,6326,1087211,0
2190,6330,204354,1
2191,6330,1065112,1
2192,6330,1088163,0
2193,6330,1085314,0
2194,6330,1084806,0
2195,6330,1084448,0
2196,6330,1083817,0
2198,6364,1116306,0
2199,6364,1116081,0
2200,6364,1115649,0
2201,6364,1115115,0
2202,6364,1114995,0
2204,6429,323421,1
2205,6429,1115222,0
2206,6429,1111928,0
2207,6429,1110264,0
2208,6429,1109054,0
2209,6429,1107570,0
2211,6441,1112169,0
2212,6441,1095269,0
2213,6441,1094625,0
2214,6441,1092459,0
2215,6441,1092450,0
2217,6468,919896,1
2218,6468,391893,1
2219,6468,911408,1
2220,6468,1115899,0
2221,6468,1115894,0
2222,6468,1114874,0
2223,6468,1114860,0
2224,6468,1114616,0
2226,6524,1099163,1
2227,6524,867555,1
2228,6524,15819,1
2229,6524,285931,1
2230,6524,1024575,1
2231,6524,377686,1
2232,6524,563050,1
2233,6524,653685,1
2234,6524,1075430,1
2235,6524,45921,1
2236,6524,353694,1
2237,6524,51971,1
2238,6524,823306,1
2239,6524,211005,1
2240,6524,673307,1
2241,6524,939209,1
2242,6524,581962,1
2243,6524,278897,1
2244,6524,933556,1
2245,6524,752192,1
2246,6524,439256,1
2247,6524,1069611,1
2248,6524,139454,1
2249,6524,210987,1
2250,6524,1109238,1
2251,6524,923357,1
2252,6524,243097,1
2253,6524,1035148,1
2254,6524,1100502,0
2255,6524,1090984,0
2256,6524,1080646,0
2257,6524,1075860,0
2258,6524,1075856,0
2260,6532,303841,1
2261,6532,22913,1
2262,6532,1116249,0
2263,6532,1115818,0
2264,6532,1114747,0
2265,6532,1114742,0
2266,6532,1114601,0
2268,6585,1115051,0
2269,6585,1114667,0
2270,6585,1114666,0
2271,6585,1114663,0
2272,6585,1114662,0
2274,6587,654220,1
2275,6587,511505,1
2276,6587,807575,1
2277,6587,1115910,0
2278,6587,1115382,0
2279,6587,1115258,0
2280,6587,1115257,0
2281,6587,1115244,0
2283,6588,1112207,0
2284,6588,1076921,0
2285,6588,1064140,0
2286,6588,894435,0
2287,6588,894369,0
2289,6643,1115096,0
2290,6643,1113271,0
2291,6643,1113259,0
2292,6643,1112783,0
2293,6643,1111938,0
2295,6679,1059692,0
2296,6679,1059254,0
2297,6679,413267,0
2298,6679,114219,0
2299,6679,113223,0
2301,6733,1081469,0
2302,6733,1028417,0
2303,6733,1028396,0
2304,6733,1000705,0
2305,6733,887656,0
2307,6752,2547,1
2308,6752,1111801,0
2309,6752,1111301,0
2310,6752,1109679,0
2311,6752,1108066,0
2312,6752,1107049,0
2314,6766,762155,1
2315,6766,1029980,1
2316,6766,1113111,0
2317,6766,997363,0
2318,6766,984300,0
2319,6766,979910,0
2320,6766,958313,0
2322,6809,1116198,0
2323,6809,1116019,0
2324,6809,1116018,0
2325,6809,1116017,0
2326,6809,1116016,0
2328,6827,666976,1
2329,6827,1116282,0
2330,6827,1114600,0
2331,6827,1113744,0
2332,6827,1113516,0
2333,6827,1113125,0
2335,6830,673084,1
2336,6830,1116116,0
2337,6830,1116012,0
2338,6830,1114639,0
2339,6830,1114631,0
2340,6830,1114506,0
2342,6857,552445,1
2343,6857,58448,1
2344,6857,923954,1
2345,6857,199111,1
2346,6857,1069106,1
2347,6857,481595,1
2349,6884,314851,1
2350,6884,1100427,0
2351,6884,963633,0
2352,6884,771914,0
2353,6884,561882,0
2354,6884,561881,0
2356,6945,1088469,0
2357,6945,1084905,0
2358,6945,1065720,0
2359,6945,1032125,0
2360,6945,1027393,0
2362,6950,847325,1
2363,6950,1109380,0
2364,6950,1109377,0
2365,6950,1087304,0
2366,6950,1075500,0
2367,6950,1069403,0
2369,6966,1116201,0
2370,6966,1115868,0
2371,6966,1115486,0
2372,6966,1115485,0
2373,6966,1115363,0
2375,7031,811923,1
2376,7031,58415,1
2377,7031,1108029,0
2378,7031,1108004,0
2379,7031,970810,0
2380,7031,968368,0
2381,7031,968307,0
2383,7035,277999,1
2384,7035,1081515,1
2385,7035,519900,1
2386,7035,655856,1
2387,7035,1013769,1
2388,7035,606380,1
2389,7035,220516,1
2390,7035,1116220,0
2391,7035,1116172,0
2392,7035,1115878,0
2393,7035,1115760,0
2394,7035,1115707,0
2396,7087,59629,1
2397,7087,606460,1
2398,7087,609036,1
2399,7087,1115755,0
2400,7087,1114732,0
2401,7087,1113736,0
2402,7087,1112429,0
2403,7087,1112377,0
2405,7111,1115786,0
2406,7111,1115784,0
2407,7111,1115279,0
2408,7111,1115203,0
2409,7111,1115202,0
2411,7129,27265,1
2412,7129,1063485,0
2413,7129,1051330,0
2414,7129,1028880,0
2415,7129,1028337,0
2416,7129,1026048,0
2418,7193,1084443,0
2419,7193,1071339,0
2420,7193,963645,0
2421,7193,906674,0
2422,7193,885295,0
2424,7196,611514,1
2425,7196,164910,1
2426,7196,769186,1
2427,7196,661035,1
2428,7196,593575,1
2429,7196,1078065,1
2430,7196,464414,1
2431,7196,213357,1
2432,7196,1114422,0
2433,7196,1112181,0
2434,7196,1111924,0
2435,7196,1107337,0
2436,7196,1106712,0
2438,7287,882243,1
2439,7287,1036218,1
2440,7287,1116144,0
2441,7287,1115815,0
2442,7287,1115585,0
2443,7287,1115153,0
2444,7287,1114912,0
2446,7394,436388,1
2447,7394,1114210,0
2448,7394,1113738,0
2449,7394,1113652,0
2450,7394,1113651,0
2451,7394,1055159,0
2453,7399,959553,1
2454,7399,81576,1
2455,7399,381426,1
2456,7399,959862,1
2457,7399,918924,1
2458,7399,1116116,0
2459,7399,1116012,0
2460,7399,1114639,0
2461,7399,1114631,0
2462,7399,1114506,0
2464,7426,1114288,0
2465,7426,1113743,0
2466,7426,1113480,0
2467,7426,1113469,0
2468,7426,1113374,0
2470,7436,1115755,0
2471,7436,1114732,0
2472,7436,1113736,0
2473,7436,1112429,0
2474,7436,1112377,0
2476,7450,849597,1
2477,7450,755974,1
2478,7450,156256,1
2479,7450,39309,1
2480,7450,1093202,1
2481,7450,627516,1
2482,7450,455978,1
2483,7450,617983,1
2484,7450,39307,1
2485,7450,456056,1
2486,7450,1114618,0
2487,7450,1113268,0
2488,7450,1105167,0
2489,7450,1102253,0
2490,7450,1100348,0
2492,7451,347968,1
2493,7451,1098013,0
2494,7451,1050864,0
2495,7451,977135,0
2496,7451,977134,0
2497,7451,977126,0
2499,7495,734896,1
2500,7495,1113998,0
2501,7495,1107712,0
2502,7495,1094582,0
2503,7495,1077655,0
2504,7495,904741,0
2506,7516,1114109,0
2507,7516,1112427,0
2508,7516,1112277,0
2509,7516,1112274,0
2510,7516,1112250,0
2512,7558,757750,1
2513,7558,845064,1
2514,7558,279889,1
2515,7558,705534,1
2516,7558,853384,1
2517,7558,634765,1
2518,7558,382330,1
2519,7558,1074080,1
2520,7558,789654,1
2521,7558,1116306,0
2522,7558,1116255,0
2523,7558,1116165,0
2524,7558,1116081,0
2525,7558,1115650,0
2527,7576,1115910,0
2528,7576,1115382,0
2529,7576,1115258,0
2530,7576,1115257,0
2531,7576,1115244,0
2533,7586,187358,1
2534,7586,367212,1
2535,7586,1112422,0
2536,7586,1112254,0
2537,7586,1112220,0
2538,7586,1111792,0
2539,7586,1108719,0
2541,7587,41011,1
2542,7587,316140,1
2543,7587,544461,1
2544,7587,1098961,0
2545,7587,1070220,0
2546,7587,1053654,0
2547,7587,1046520,0
2548,7587,1040135,0
2550,7618,1115640,1
2551,7618,850793,1
2552,7618,1116309,0
2553,7618,1116300,0
2554,7618,1116258,0
2555,7618,1116249,0
2556,7618,1116149,0
2558,7624,571502,1
2559,7624,644708,1
2560,7624,790882,1
2561,7624,26631,1
2562,7624,156008,1
2563,7624,1114125,0
2564,7624,1111931,0
2565,7624,1109068,0
2566,7624,1104928,0
2567,7624,1100381,0
2569,7625,173235,1
2570,7625,1112809,0
2571,7625,1109775,0
2572,7625,961825,0
2573,7625,935794,0
2574,7625,932029,0
2576,7631,976186,0
2577,7631,697346,0
2578,7631,144953,0
2579,7631,1116212,0
2580,7631,1116211,0
2582,7677,886542,1
2583,7677,1025264,0
2584,7677,1001962,0
2585,7677,963362,0
2586,7677,939469,0
2587,7677,935766,0
2589,7709,28811,1
2590,7709,1348,1
2591,7709,651450,1
2592,7709,627851,1
2593,7709,512676,1
2594,7709,100611,1
2595,7709,951879,1
2596,7709,268900,1
2597,7709,317043,1
2598,7709,597733,1
2599,7709,130316,1
2600,7709,1014862,1
2601,7709,23649,1
2602,7709,317048,1
2603,7709,311483,1
2604,7709,1100531,1
2605,7709,386028,1
2606,7709,629196,1
2607,7709,441963,1
2608,7709,916893,1
2609,7709,392735,1
2610,7709,499427,1
2611,7709,447300,1
2612,7709,540258,1
2613,7709,701265,1
2614,7709,184372,1
2615,7709,23650,1
2616,7709,1115812,1
2617,7709,824022,1
2618,7709,1025635,1
2619,7709,554477,1
2620,7709,334918,1
2621,7709,281234,1
2622,7709,779809,1
2623,7709,686328,1
2624,7709,635146,1
2625,7709,444444,1
2626,7709,1077529,1
2627,7709,954432,1
2628,7709,106039,1
2629,7709,283406,1
2630,7709,439405,1
2631,7709,338861,1
2632,7709,323605,1
2633,7709,11203,1
2634,7709,489199,1
2635,7709,567514,1
2636,7709,223288,1
2637,7709,316099,1
2638,7709,1045242,1
2639,7709,171397,1
2640,7709,410623,1
2641,7709,328067,1
2642,7709,811923,1
2643,7709,285381,1
2644,7709,11208,1
2645,7709,625839,1
2646,7709,283199,1
2647,7709,1011479,1
2648,7709,709648,1
2649,7709,662314,1
2650,7709,189566,1
2651,7709,27985,1
2652,7709,474827,1
2653,7709,651424,1
2654,7709,900522,1
2655,7709,132646,1
2656,7709,928289,1
2657,7709,814741,1
2658,7709,840721,1
2659,7709,302726,1
2660,7709,581638,1
2661,7709,753991,1
2662,7709,340536,1
2663,7709,654933,1
2664,7709,58236,1
2665,7709,261421,1
2666,7709,747871,1
2667,7709,1093256,1
2668,7709,805947,1
2669,7709,434306,1
2670,7709,302186,1
2671,7709,635261,1
2672,7709,558402,1
2673,7709,1024882,1
2674,7709,410080,1
2675,7709,854448,1
2676,7709,460842,1
2677,7709,262188,1
2678,7709,202019,1
2679,7709,480286,1
2680,7709,337136,1
2681,7709,173194,1
2682,7709,600788,1
2683,7709,1113979,1
2684,7709,23599,1
2685,7709,852170,1
2686,7709,897771,1
2687,7709,480334,1
2688,7709,625422,1
2689,7709,358437,1
2690,7709,1024525,1
2691,7709,880915,1
2692,7709,80621,1
2693,7709,911255,1
2694,7709,599460,1
2695,7709,218274,1
2696,7709,15389,1
2697,7709,811918,1
2698,7709,284344,1
2699,7709,587388,1
2700,7709,634018,1
2701,7709,745,1
2702,7709,268019,1
2703,7709,916937,1
2704,7709,108232,1
2705,7709,623591,1
2706,7709,1030173,1
2707,7709,131714,1
2708,7709,999674,1
2709,7709,1090963,1
2710,7709,16756,1
2711,7709,297150,1
2712,7709,854479,1
2713,7709,701090,1
2714,7709,701091,1
2715,7709,285621,1
2716,7709,240593,1
2717,7709,28264,1
2718,7709,748649,1
2719,7709,552623,1
2720,7709,491272,1
2721,7709,61667,1
2722,7709,253318,1
2723,7709,917588,1
2724,7709,898956,1
2725,7709,286527,1
2726,7709,771866,1
2727,7709,24271,1
2728,7709,194580,1
2729,7709,799818,1
2730,7709,161647,1
2731,7709,357702,1
2732,7709,1114109,0
2733,7709,1112427,0
2734,7709,1112277,0
2735,7709,1112274,0
2736,7709,1112250,0
2738,7760,1103154,0
2739,7760,1097987,0
2740,7760,1089908,0
2741,7760,1049277,0
2742,7760,1044621,0
2744,7769,520097,1
2745,7769,1066245,0
2746,7769,1010212,0
2747,7769,639937,0
2748,7769,432916,0
2749,7769,385835,0
2751,7814,638218,1
2752,7814,808518,1
2753,7814,1116309,0
2754,7814,1116300,0
2755,7814,1116258,0
2756,7814,1116249,0
2757,7814,1116149,0
2759,7839,34577,1
2760,7839,190785,1
2761,7839,157928,1
2762,7839,774628,1
2763,7839,1113967,0
2764,7839,1113966,0
2765,7839,1109388,0
2766,7839,1102826,0
2767,7839,1100604,0
2769,7904,896,1
2770,7904,298808,1
2771,7904,1051880,1
2772,7904,871205,1
2773,7904,601020,1
2774,7904,198064,1
2775,7904,603478,1
2776,7904,1071650,1
2777,7904,900668,1
2778,7904,679412,1
2779,7904,300953,1
2780,7904,782899,1
2781,7904,900687,1
2782,7904,1116244,0
2783,7904,1116224,0
2784,7904,1116205,0
2785,7904,1116148,0
2786,7904,1115864,0
2788,7919,745099,1
2789,7919,184709,1
2790,7919,524294,1
2791,7919,545611,1
2792,7919,373442,1
2793,7919,1113725,0
2794,7919,1113142,0
2795,7919,1111308,0
2796,7919,1108022,0
2797,7919,1093855,0
2799,7928,256240,1
2800,7928,323513,1
2801,7928,953844,1
2802,7928,1115864,0
2803,7928,1115360,0
2804,7928,1115093,0
2805,7928,1115092,0
2806,7928,1115091,0
2808,7935,204179,1
2809,7935,1115910,0
2810,7935,1115382,0
2811,7935,1115258,0
2812,7935,1115257,0
2813,7935,1115244,0
2815,7974,1100553,0
2816,7974,1086372,0
2817,7974,1084300,0
