UserID,JobID,Rating
54332,274758,1
54332,743006,1
54332,775297,1
54332,774958,1
54332,1112357,0
54332,1109019,0
54332,1104857,0
54332,1102870,0
54332,1102868,0
54377,329798,1
54377,629801,1
54377,269649,1
54377,546568,1
54377,1115786,0
54377,1115784,0
54377,1115279,0
54377,1115203,0
54377,1115202,0
54442,899195,1
54442,200288,1
54442,473162,1
54442,284105,1
54442,1083061,1
54442,853349,1
54442,364855,1
54442,1019297,1
54442,757626,1
54442,267970,1
54442,969926,1
54442,311699,1
54442,756870,1
54442,770541,1
54442,364544,1
54442,1102992,1
54442,842287,1
54442,225507,1
54442,297726,1
54442,12619,1
54442,1116249,0
54442,1115818,0
54442,1114747,0
54442,1114742,0
54442,1114601,0
54724,805251,1
54724,777553,1
54724,359317,1
54724,1008513,1
54724,881567,1
54724,1115907,0
54724,1115224,0
54724,1114712,0
54724,1114454,0
54724,1114421,0
54752,883489,1
54752,626900,1
54752,823303,1
54752,242911,1
54752,166202,1
54752,1032703,1
54752,615039,1
54752,911515,1
54752,247882,1
54752,338226,1
54752,562446,1
54752,874405,1
54752,311514,1
54752,180239,1
54752,814293,1
54752,773088,1
54752,242910,1
54752,65411,1
54752,959990,1
54752,897604,1
54752,1025879,1
54752,636277,1
54752,843371,1
54752,25609,1
54752,614541,1
54752,161767,1
54752,670730,1
54752,843148,1
54752,574973,1
54752,770545,1
54752,1037837,1
54752,636576,1
54752,1116230,0
54752,1115633,0
54752,1115249,0
54752,1111623,0
54752,1106738,0
54859,820333,1
54859,220681,1
54859,1110932,0
54859,1110931,0
54859,1105151,0
54859,1104678,0
54859,1090792,0
54874,95615,1
54874,868069,1
54874,615832,1
54874,579100,1
54874,374307,1
54874,644182,1
54874,334911,1
54874,250240,1
54874,647330,1
54874,26137,1
54874,1051407,1
54874,1100424,1
54874,985960,0
54874,983991,0
54874,983145,0
54874,981983,0
54874,981922,0
55153,522835,1
55153,616937,1
55153,911255,1
55153,64745,1
55153,745,1
55153,44559,1
55153,748649,1
55153,1114471,0
55153,280738,0
55153,1116220,0
55153,1116172,0
55153,1115994,0
55346,1109492,1
55346,780283,1
55346,1114675,0
55346,1113822,0
55346,1112152,0
55346,1110376,0
55346,1110375,0
55350,378626,1
55350,670558,1
55350,552866,1
55350,515198,1
55350,17227,1
55350,573855,1
55350,522014,1
55350,1020452,1
55350,852767,1
55350,572756,1
55350,573857,1
55350,1115230,0
55350,1114613,0
55350,1114603,0
55350,1114010,0
55350,1113628,0
55399,335680,1
55399,493899,1
55399,416482,1
55399,904453,1
55399,905363,1
55399,302746,1
55399,156879,1
55399,663750,1
55399,1115762,0
55399,1115282,0
55399,1115049,0
55399,1114855,0
55399,1114792,0
55459,900335,1
55459,300453,1
55459,753135,1
55459,949959,1
55459,520611,1
55459,408621,1
55459,977692,1
55459,633060,1
55459,181954,1
55459,947677,1
55459,450,1
55459,600506,1
55459,600536,1
55459,327246,1
55459,1059249,1
55459,514888,1
55459,377596,1
55459,1059256,1
55459,934396,1
55459,1076106,1
55459,820353,1
55459,300527,1
55459,920628,1
55459,456571,1
55459,178738,1
55459,300500,1
55459,1098159,1
55459,1113770,0
55459,1112259,0
55459,1112231,0
55459,1111733,0
55459,1111717,0
55500,638853,1
55500,840567,1
55500,799450,1
55500,840754,1
55500,661738,1
55500,561827,1
55500,800889,1
55500,947729,1
55500,198990,1
55500,1110269,0
55500,1107443,0
55500,1107118,0
55500,1099181,0
55500,1095404,0
55917,778819,1
55917,985563,1
55917,363630,1
55917,493069,1
55917,267503,1
55917,628944,1
55917,30462,1
55917,952876,1
55917,523109,1
55917,1078816,0
55917,1078291,0
55917,1043822,0
55917,1043201,0
55917,1031383,0
56164,796970,1
56164,499478,1
56164,688448,1
56164,73575,1
56164,139613,1
56164,1113753,0
56164,1108079,0
56164,1105164,0
56164,1039899,0
56164,1018046,0
56209,247301,1
56209,570298,1
56209,1116173,0
56209,1116157,0
56209,1115918,0
56209,1115902,0
56209,1115900,0
56490,497067,1
56490,497066,1
56490,300018,1
56490,28139,1
56490,280275,1
56490,627377,1
56490,1113753,0
56490,1108079,0
56490,1105164,0
56490,1039899,0
56490,1018046,0
56564,1042818,1
56564,828169,1
56564,228683,1
56564,464781,1
56564,636364,1
56564,1115231,0
56564,1112810,0
56564,1111485,0
56564,1110337,0
56564,1108068,0
56580,506865,1
56580,826467,1
56580,549153,1
56580,1110586,0
56580,1103747,0
56580,1069575,0
56580,1069574,0
56580,959779,0
56597,920605,1
56597,332623,1
56597,194604,1
56597,1093848,0
56597,1087559,0
56597,1087541,0
56597,1079417,0
56597,1078447,0
56826,63989,1
56826,607281,1
56826,481922,1
56826,1114623,0
56826,1114266,0
56826,1113782,0
56826,1113648,0
56826,1112352,0
56828,190408,1
56828,760505,1
56828,1116249,0
56828,1115818,0
56828,1114747,0
56828,1114742,0
56828,1114601,0
56980,914505,1
56980,300527,1
56980,1095611,0
56980,1076795,0
56980,1074403,0
56980,1054871,0
56980,1053716,0
56983,899195,1
56983,474308,1
56983,1114109,0
56983,1112427,0
56983,1112277,0
56983,1112274,0
56983,1112250,0
57025,1026767,1
57025,698307,1
57025,646020,1
57025,1116220,0
57025,1116172,0
57025,1115878,0
57025,1115760,0
57025,1115707,0
57136,920686,1
57136,1013024,1
57136,755941,1
57136,825435,1
57136,27209,1
57136,455985,1
57136,456012,1
57136,156250,1
57136,1013030,1
57136,628404,1
57136,755901,1
57136,27976,1
57136,1013029,1
57136,156256,1
57136,510931,1
57136,755904,1
57136,1013023,1
57136,339094,1
57136,327144,1
57136,156216,1
57136,455975,1
57136,1093202,1
57136,755890,1
57136,455990,1
57136,455982,1
57136,65520,1
57136,27235,1
57136,682225,1
57136,156208,1
57136,541495,1
57136,1073734,1
57136,456074,1
57136,448554,1
57136,1013087,1
57136,39308,1
57136,1013028,1
57136,455963,1
57136,912291,1
57136,670092,1
57136,455959,1
57136,384118,1
57136,162003,1
57136,455954,1
57136,336328,1
57136,156231,1
57136,1013061,1
57136,456016,1
57136,156270,1
57136,341892,1
57136,920824,0
57136,327144,0
57136,1116230,0
57136,1116030,0
57136,1115633,0
57231,234284,1
57231,36611,1
57231,1087488,1
57231,1101246,1
57231,1020867,1
57231,13470,1
57231,502277,1
57231,780080,1
57231,779984,1
57231,615228,1
57231,1062165,1
57231,36657,1
57231,187805,1
57231,1104850,1
57231,650313,1
57231,498548,1
57231,85014,1
57231,302190,1
57231,562637,1
57231,583765,1
57231,262764,1
57231,23435,1
57231,762121,1
57231,515420,1
57231,462473,1
57231,578465,1
57231,828943,1
57231,2160,1
57231,918409,1
57231,265554,1
57231,911239,1
57231,782593,1
57231,214609,1
57231,24643,1
57231,327678,1
57231,1024074,1
57231,901582,1
57231,862530,1
57231,582347,1
57231,563682,1
57231,1093039,1
57231,467126,1
57231,472614,1
57231,843455,1
57231,808365,1
57231,703039,1
57231,7168,1
57231,624151,1
57231,874378,1
57231,191591,1
57231,715348,1
57231,284009,1
57231,145550,1
57231,611312,1
57231,1114790,0
57231,1114789,0
57231,1110751,0
57231,1104850,0
57231,1094080,0
57480,602969,1
57480,1028575,1
57480,552976,1
57480,244500,1
57480,844758,1
57480,1111948,0
57480,1109313,0
57480,1107032,0
57480,1103778,0
57480,1102701,0
57663,25983,1
57663,1069905,1
57663,1034405,1
57663,46682,1
57663,765923,1
57663,33515,1
57663,1115582,0
57663,1113995,0
57663,1113100,0
57663,1112154,0
57663,1111834,0
57699,540808,1
57699,636420,1
57699,313440,1
57699,883880,1
57699,253558,1
57699,340807,1
57699,514887,1
57699,222019,1
57699,283990,1
57699,147976,1
57699,626791,1
57699,22949,1
57699,1095657,1
57699,36498,1
57699,273208,1
57699,636421,1
57699,853048,1
57699,224849,1
57699,364859,1
57699,36580,1
57699,27978,1
57699,636469,1
57699,225153,1
57699,63544,1
57699,690183,1
57699,1062318,1
57699,90684,1
57699,872973,1
57699,6309,1
57699,225155,1
57699,68423,1
57699,770557,1
57699,36179,1
57699,28518,1
57699,462030,1
57699,628530,1
57699,254209,1
57699,746655,1
57699,770547,1
57699,920605,1
57699,1090295,1
57699,634855,1
57699,286832,1
57699,165195,1
57699,1099039,1
57699,479739,1
57699,1116203,0
57699,1105845,0
57699,920907,0
57699,905849,0
57699,679463,0
57714,184942,1
57714,407768,1
57714,582482,1
57714,707355,1
57714,1017263,1
57714,879905,1
57714,1004209,1
57714,263460,1
57714,581045,1
57714,503142,1
57714,755623,1
57714,1100502,1
57714,874795,1
57714,198503,1
57714,824171,1
57714,882024,1
57714,1115264,0
57714,1070782,0
57714,1053754,0
57714,1023388,0
57714,984858,0
57795,637025,1
57795,864078,1
57795,1043894,1
57795,1090965,1
57795,276033,1
57795,535339,1
57795,917703,1
57795,522256,1
57795,14863,1
57795,130364,1
57795,246096,1
57795,580916,1
57795,843429,1
57795,563184,1
57795,731241,1
57795,196188,1
57795,855212,1
57795,912782,1
57795,17474,1
57795,866137,1
57795,277324,1
57795,1102814,1
57795,246487,1
57795,741664,1
57795,1074188,1
57795,65413,1
57795,134716,1
57795,282296,1
57795,10312,1
57795,576761,1
57795,287602,1
57795,209532,1
57795,863391,1
57795,468908,1
57795,1116201,0
57795,1115868,0
57795,1115486,0
57795,1115485,0
57795,1115363,0
57821,270019,1
57821,131764,1
57821,328576,1
57821,877357,1
57821,628738,1
57821,1113346,0
57821,1113287,0
57821,1112325,0
57821,1111844,0
57821,1111826,0
57834,38392,1
57834,800839,1
57834,254727,1
57834,197143,1
57834,554787,1
57834,182105,1
57834,792949,1
57834,540352,1
57834,242210,1
57834,901891,1
57834,887492,1
57834,277163,1
57834,331981,1
57834,211312,1
57834,470037,1
57834,242203,1
57834,1115309,0
57834,1114853,0
57834,1112430,0
57834,1112426,0
57834,1112371,0
58294,1115478,1
58294,599394,1
58294,926434,1
58294,453115,1
58294,634814,1
58294,1033834,1
58294,1061779,1
58294,554849,1
58294,796037,1
58294,1107168,1
58294,919648,1
58294,358119,1
58294,756436,1
58294,840881,1
58294,364036,1
58294,1116220,0
58294,1116172,0
58294,1115994,0
58294,1115929,0
58294,1115916,0
58693,178878,1
58693,488808,1
58693,521175,1
58693,234157,1
58693,978595,1
58693,634215,1
58693,901055,1
58693,836053,1
58693,276850,1
58693,297978,1
58693,865902,1
58693,267867,1
58693,33005,1
58693,326796,1
58693,488806,1
58693,951511,1
58693,737809,1
58693,630942,1
58693,254368,1
58693,264227,1
58693,630926,1
58693,477173,1
58693,283349,1
58693,626238,1
58693,963092,1
58693,630938,1
58693,878935,1
58693,1116150,0
58693,1116003,0
58693,1115812,0
58693,1115518,0
58693,1115188,0
58939,82775,1
58939,564742,1
58939,617457,1
58939,302263,1
58939,746807,1
58939,1112228,0
58939,1111795,0
58939,955807,0
58939,895053,0
58939,894318,0
59066,280565,1
59066,220971,1
59066,605322,1
59066,322889,1
59066,753949,1
59066,711399,1
59066,262632,1
59066,743006,1
59066,914663,1
59066,396037,1
59066,1116144,0
59066,1115815,0
59066,1115585,0
59066,1115153,0
59066,1114912,0
59087,751808,1
59087,796330,1
59087,803617,1
59087,1101347,0
59087,1050335,0
59087,1049264,0
59087,1039528,0
59087,985190,0
59309,735910,1
59309,1100604,1
59309,173028,1
59309,44219,1
59309,644184,1
59309,1082662,1
59309,827206,1
59309,182619,1
59309,344270,1
59309,631638,1
59309,344271,1
59309,553275,1
59309,514549,1
59309,478820,1
59309,923054,1
59309,500599,1
59309,36598,1
59309,501981,1
59309,1084785,0
59309,875956,0
59309,791143,0
59309,712510,0
59309,661536,0
59364,529997,1
59364,731345,1
59364,551252,1
59364,806095,1
59364,1101961,0
59364,1101960,0
59364,1100325,0
59364,1094177,0
59364,1089986,0
59384,598296,1
59384,149249,1
59384,866955,1
59384,476494,1
59384,1080605,1
59384,202606,1
59384,1115864,0
59384,1115360,0
59384,1115093,0
59384,1115092,0
59384,1115091,0
59584,198078,1
59584,897482,1
59584,1088163,0
59584,1085314,0
59584,1084806,0
59584,1084448,0
59584,1083817,0
59652,823149,1
59652,10545,1
59652,948906,1
59652,847358,1
59652,641923,1
59652,729503,1
59652,1061726,0
59652,1061724,0
59652,1061311,0
59652,1061309,0
59652,1061306,0
59805,704515,1
59805,1070480,1
59805,117910,1
59805,925730,1
59805,718311,1
59805,553878,1
59805,161670,1
59805,254107,1
59805,862732,1
59805,596344,0
59805,596343,0
59805,38941,0
59805,12796,0
59805,12741,0
59904,48064,1
59904,280550,1
59904,789611,1
59904,743530,1
59904,486168,1
59904,37137,1
59904,1107534,0
59904,1100009,0
59904,1088779,0
59904,1088398,0
59904,1084720,0
60213,35560,1
60213,132218,1
60213,174665,1
60213,900023,1
60213,201879,1
60213,635381,1
60213,199459,1
60213,60,1
60213,900024,1
60213,1113753,0
60213,1108079,0
60213,1105164,0
60213,1039899,0
60213,1018046,0
60221,1074094,1
60221,845706,1
60221,1101037,0
60221,1095670,0
60221,1095546,0
60221,1095361,0
60221,1069779,0
60235,961287,1
60235,480291,1
60235,554223,1
60235,1116244,0
60235,1116224,0
60235,1116205,0
60235,1116148,0
60235,1115864,0
60332,582756,1
60332,1090900,1
60332,508919,1
60332,494848,1
60332,920082,1
60332,573179,1
60332,27453,1
60332,262262,1
60332,919573,1
60332,558318,1
60332,506293,1
60332,85153,1
60332,314069,1
60332,746936,1
60332,29676,1
60332,261537,1
60332,862564,1
60332,456574,1
60332,951966,1
60332,211593,1
60332,980818,1
60332,334106,1
60332,160203,1
60332,780040,1
60332,149490,1
60332,13926,1
60332,399776,1
60332,694447,1
60332,474822,1
60332,640522,1
60332,980819,1
60332,908738,1
60332,329474,1
60332,1115144,1
60332,29704,1
60332,329475,1
60332,921538,1
60332,852938,1
60332,1027823,1
60332,1093974,0
60332,1079666,0
60332,1079650,0
60332,1062610,0
60332,1030571,0
60339,246235,1
60339,864078,1
60339,628696,1
60339,276033,1
60339,535339,1
60339,843311,1
60339,803853,1
60339,546359,1
60339,1031993,1
60339,196188,1
60339,79194,1
60339,246613,1
60339,617234,1
60339,1115253,0
60339,1114466,0
60339,1114455,0
60339,1114426,0
60339,1113467,0
60542,549050,1
60542,805997,1
60542,1065052,0
60542,1065044,0
60542,1054033,0
60542,1022724,0
60542,981678,0
60558,802526,1
60558,510970,1
60558,1116234,0
60558,1115525,0
60558,1115350,0
60558,1113283,0
60558,1113106,0
60597,145961,1
60597,518480,1
60597,960682,1
60597,34569,1
60597,344580,1
60597,703780,1
60597,479490,1
60597,612372,1
60597,81737,1
60597,330688,1
60597,15162,1
60597,569907,1
60597,1110926,0
60597,1095737,0
60597,1095622,0
60597,1093668,0
60597,1093667,0
60629,645645,1
60629,474908,1
60629,1115531,0
60629,1115241,0
60629,1115006,0
60629,1114736,0
60629,1114710,0
60742,1049410,1
60742,729488,1
60742,1116017,1
60742,576958,1
60742,221641,1
60742,2121,1
60742,515420,1
60742,214609,1
60742,327793,1
60742,456461,1
60742,645124,1
60742,658574,1
60742,1100659,0
60742,1063427,0
60742,1061081,0
60742,1052991,0
60742,1043187,0
60891,203472,1
60891,451672,1
60891,863663,1
60891,1116144,0
60891,1115815,0
60891,1115585,0
60891,1115153,0
60891,1114912,0
60989,778065,1
60989,444112,1
60989,760419,1
60989,1086968,1
60989,312766,1
60989,802320,1
60989,1050370,0
60989,1049955,0
60989,677532,0
60989,626555,0
60989,507626,0
61035,42244,1
61035,873286,1
61035,640636,1
61035,485740,1
61035,632359,1
61035,862047,1
61035,480479,1
61035,157162,1
61035,606513,1
61035,681355,1
61035,180046,1
61035,157258,1
61035,1039454,1
61035,779934,1
61035,381420,1
61035,1038468,1
61035,718018,1
61035,741469,1
61035,81576,1
61035,381426,1
61035,773913,1
61035,1116234,0
61035,1116116,0
61035,1116012,0
61035,1116008,0
61035,1115525,0
61169,775298,1
61169,451377,1
61169,498868,1
61169,568552,1
61169,790399,1
61169,779460,1
61169,761456,1
61169,34975,1
61169,175135,1
61169,1061158,1
61169,170621,1
61169,790697,1
61169,254815,1
61169,710382,1
61219,758613,1
61219,246111,1
61219,865860,1
61219,1110293,0
61219,1104829,0
61219,1099821,0
61219,1071126,0
61219,1066820,0
61301,382341,1
61301,448601,1
61301,1114623,0
61301,1114266,0
61301,1113782,0
61301,1113648,0
61301,1112352,0
61494,464292,1
61494,864533,1
61494,1115907,0
61494,1115224,0
61494,1114712,0
61494,1114454,0
61494,1114421,0
61587,577445,1
61587,763215,1
61587,16581,1
61587,917783,1
61587,1104490,1
61587,799891,1
61587,911401,1
61587,1114772,1
61587,245130,1
61587,1115223,0
61587,1113560,0
61587,1112271,0
61587,1112173,0
61587,1111824,0
61948,778757,1
61948,601951,1
61948,298060,1
61948,490179,1
61948,885211,1
61948,602908,1
61948,1108721,0
61948,1091619,0
61948,1082585,0
61948,916626,0
61948,889402,0
61998,1061527,1
61998,192715,1
61998,1041703,1
61998,681465,1
61998,266204,1
61998,249506,1
61998,842968,0
61998,455552,0
61998,440871,0
61998,359454,0
61998,284953,0
62027,145286,1
62027,1024637,1
62027,1115356,1
62027,64077,1
62027,1115582,0
62027,1113995,0
62027,1113100,0
62027,1112154,0
62027,1111834,0
62078,648902,1
62078,766824,1
62078,1114637,0
62078,1091742,0
62078,1091579,0
62078,1081489,0
62078,1060912,0
62197,478527,1
62197,1029112,1
62197,1010562,1
62197,1116144,0
62197,1115815,0
62197,1115585,0
62197,1114912,0
62197,1114911,0
62208,1065551,1
62208,693211,1
62208,505170,1
62208,93059,1
62208,880480,1
62208,1101845,1
62208,1116220,0
62208,1116172,0
62208,1115878,0
62208,1115760,0
62208,1115707,0
62214,200179,1
62214,381770,1
62214,533157,1
62214,1110316,0
62214,1091613,0
62214,1050101,0
62214,1038997,0
62214,1037771,0
62342,749088,1
62342,178453,1
62342,456028,1
62342,456012,1
62342,1013023,1
62342,456074,1
62342,455963,1
62342,963850,0
62342,963848,0
62342,960106,0
62342,687672,0
62342,687669,0
62458,485341,1
62458,803088,1
62458,1115253,0
62458,1114466,0
62458,1114455,0
62458,1114426,0
62458,1113467,0
62548,327205,1
62548,919070,1
62548,180236,1
62548,240427,1
62548,1054164,1
62548,597996,1
62548,1115762,0
62548,1115282,0
62548,1115049,0
62548,1114855,0
62548,1114792,0
62645,214400,1
62645,785824,1
62645,1068595,0
62645,1068217,0
62645,1068139,0
62645,1068137,0
62645,1067995,0
62705,972569,1
62705,836025,1
62705,743920,1
62705,1031424,0
62705,888607,0
62705,888551,0
62705,888448,0
62705,866898,0
62865,787777,1
62865,685959,1
62865,1006347,0
62865,797869,0
62865,1116177,0
62865,1115766,0
62865,1115252,0
62968,553315,1
62968,515198,1
62968,17227,1
62968,756330,1
62968,787922,1
62968,631881,1
62968,522014,1
62968,1020452,1
62968,301536,1
62968,611918,1
62968,852767,1
62968,344877,1
62968,63138,1
62968,1074469,0
62968,1061069,0
62968,910424,0
62968,836811,0
62968,827637,0
63051,190785,1
63051,157928,1
63051,277607,1
63051,42729,1
63051,1114106,0
63051,1114105,0
63051,1093216,0
63051,1054204,0
63051,1038222,0
63077,277266,1
63077,214568,1
63077,743904,1
63077,401920,1
63077,1100992,1
63077,1108859,0
63077,1108858,0
63077,1095277,0
63077,1011653,0
63077,1007909,0
63160,690716,1
63160,629233,1
63160,1008178,0
63160,1008176,0
63160,918080,0
63160,918076,0
63160,918062,0
63164,926313,1
63164,334106,1
63164,160203,1
63164,277616,1
63164,1064148,1
63164,176516,1
63164,1038512,1
63164,399776,1
63164,1114053,0
63164,1093488,0
63164,1061713,0
63164,1054869,0
63164,1027423,0
63278,306681,1
63278,1100604,1
63278,1114105,1
63278,1113967,0
63278,1113966,0
63278,1109388,0
63278,1102826,0
63278,1100604,0
63299,655183,1
63299,660967,1
63299,916549,1
63299,912264,1
63299,896250,1
63299,81133,1
63299,472197,1
63299,681366,1
63299,381437,1
63299,300910,1
63299,1115864,0
63299,1115360,0
63299,1115093,0
63299,1115092,0
63299,1115091,0
63301,960204,1
63301,862834,1
63301,195334,1
63301,1114623,0
63301,1114266,0
63301,1113782,0
63301,1113648,0
63301,1112352,0
63437,899193,1
63437,1093511,1
63437,900050,0
63437,802921,0
63437,580208,0
63437,574449,0
63437,512703,0
63468,317573,1
63468,518369,1
63468,652809,1
63468,1116173,0
63468,1115902,0
63468,1115297,0
63468,1114849,0
63468,1114772,0
63556,871320,1
63556,464287,1
63556,1114212,0
63556,1112327,0
63556,1112297,0
63556,1097347,0
63556,1093995,0
63618,84305,1
63618,330256,1
63618,706354,1
63618,286902,1
63618,1094475,1
63618,1053698,0
63618,1032825,0
63618,782942,0
63618,776841,0
63618,483436,0
63706,510822,1
63706,220253,1
63706,1107057,1
63706,62247,1
63706,520611,1
63706,854678,1
63706,1062387,1
63706,520632,1
63706,473249,1
63706,1082383,1
63706,520677,1
63706,947677,1
63706,520625,1
63706,418018,1
63706,1059678,1
63706,191605,1
63706,777068,1
63706,581230,1
63706,220696,1
63706,583999,1
63706,1071946,1
63706,458623,1
63706,820391,1
63706,1055165,1
63706,220718,1
63706,520640,1
63706,820353,1
63706,1059686,1
63706,245226,1
63706,520678,1
63706,790406,1
63706,1116306,0
63706,1116081,0
63706,1115649,0
63706,1115115,0
63706,1114995,0
63731,1105284,1
63731,576925,1
63731,1115316,0
63731,1115313,0
63731,1108000,0
63731,1103862,0
63731,1094595,0
63937,374651,1
63937,708649,1
63937,25476,1
63937,1116243,0
63937,1116198,0
63937,1116130,0
63937,1116129,0
63937,1116128,0
64014,271364,1
64014,1051666,1
64014,936506,1
64014,1114590,1
64014,1098946,1
64014,896221,1
64014,30443,1
64014,847877,1
64014,1116211,0
64014,1114620,0
64014,1114200,0
64014,1113767,0
64014,1113121,0
64049,1044150,1
64049,1111683,1
64049,498500,1
64049,853521,1
64049,755149,1
64049,179891,1
64049,559150,1
64049,253525,1
64049,280058,1
64049,1114561,0
64049,1109010,0
64049,1109009,0
64049,1107777,0
64049,1101669,0
64109,300543,1
64109,189857,1
64109,600522,1
64109,573513,1
64109,600549,1
64109,281475,1
64109,520623,1
64109,1055478,1
64109,1113770,0
64109,1112259,0
64109,1112231,0
64109,1111733,0
64109,1111717,0
64471,535614,1
64471,901612,1
64471,1094531,0
64471,1093480,0
64471,1092234,0
64471,1074408,0
64471,1062165,0
64633,325558,1
64633,440342,1
64633,874567,1
64633,46532,1
64633,1114113,0
64633,1113577,0
64633,1112161,0
64633,1110897,0
64633,1110896,0
64810,62034,1
64810,943400,1
64810,408399,1
64810,1108743,1
64810,1108743,0
64810,1107657,0
64810,1107243,0
64810,1095543,0
64810,1085502,0
64967,1054687,1
64967,241430,1
64967,898342,1
64967,485337,1
64967,873586,1
64967,192639,1
64967,954220,0
64967,887086,0
64967,884854,0
64967,853591,0
64967,838315,0
65007,611816,1
65007,631237,1
65007,814969,1
65007,214688,1
65007,922828,1
65007,1116234,0
65007,1115525,0
65007,1115350,0
65007,1113283,0
65007,1113106,0
65287,325898,1
65287,13690,1
65287,1074028,0
65287,1036552,0
65287,1035708,0
65287,982366,0
65287,955754,0
65309,835209,1
65309,820049,1
65309,1112861,0
65309,1109522,0
65309,1109372,0
65309,1108718,0
65309,1099225,0
65361,159200,1
65361,1093802,1
65361,897889,1
65361,1116252,0
65361,1115992,0
65361,1115242,0
65361,1114731,0
65361,1114171,0
65466,928789,1
65466,1020255,1
65466,174608,1
65466,882970,1
65466,293136,1
65466,1116198,0
65466,1116019,0
65466,1116018,0
65466,1116017,0
65466,1116016,0
65473,202998,1
65473,954781,1
65473,485623,1
65473,480386,1
65473,1009925,1
65473,577190,1
65473,1115312,0
65473,1113846,0
65473,1113263,0
65473,1112865,0
65473,1112862,0
65600,486168,1
65600,788173,1
65600,1041682,0
65600,1005986,0
65600,974220,0
65600,956872,0
65600,935743,0
65764,739743,1
65764,225155,1
65764,1115755,0
65764,1114732,0
65764,1113736,0
65764,1112429,0
65764,1112377,0
65783,512250,1
65783,563183,1
65783,848298,1
65783,872482,1
65783,328403,1
65783,1110968,0
65783,1095296,0
65783,1089266,0
65783,1053359,0
65783,1053355,0
65799,1041703,1
65799,1104078,1
65799,1113798,0
65799,1102091,0
65799,1088748,0
65799,928230,0
65799,879992,0
65807,805979,1
65807,300264,1
65807,717043,1
65807,1084816,0
65807,704205,0
65807,695546,0
65807,308964,0
65807,92557,0
66234,36488,1
66234,300481,1
66234,189857,1
66234,384115,1
66234,524144,1
66234,271089,1
66234,16395,1
66234,214709,1
66234,571421,1
66234,1055478,1
66234,445,1
66234,1101582,1
66234,821501,0
66234,814785,0
66234,1116306,0
66234,1116255,0
66234,1116165,0
66518,324463,1
66518,617696,1
66518,596102,1
66518,512250,1
66518,17593,1
66518,785566,1
66518,994827,1
66518,920976,1
66518,912869,1
66518,28941,1
66518,628766,1
66518,1110968,0
66518,1095296,0
66518,1089266,0
66518,1053359,0
66518,1053355,0
66563,263413,1
66563,683926,1
66563,1053254,1
66563,300739,1
66563,175442,1
66563,791071,1
66563,876092,1
66563,282316,1
66563,601021,1
66563,863372,1
66563,300740,1
66563,1099726,1
66563,764083,1
66563,546162,1
66563,1101323,1
66563,683928,1
66563,1053246,1
66563,512684,1
66563,919389,1
66563,279237,1
66563,1114418,1
66563,149354,1
66563,825168,1
66563,900542,1
66563,900568,1
66563,1095545,1
66563,335413,1
66563,134528,1
66563,812531,1
66563,1045358,1
66563,889265,1
66563,328408,1
66563,299171,1
66563,396326,1
66563,282642,1
66563,272504,1
66563,1053255,1
66563,1109822,0
66563,1108031,0
66563,1102684,0
66563,1101934,0
66563,1091832,0
66671,352720,1
66671,1036760,1
66671,110146,1
66671,55049,1
66671,57473,1
66671,217228,1
66671,1072169,1
66671,1112422,0
66671,1112254,0
66671,1112220,0
66671,1111792,0
66671,1108719,0
66901,364189,1
66901,272504,1
66901,1091617,0
66901,1091586,0
66901,1056991,0
66901,1037890,0
66901,942225,0
66979,553274,1
66979,521375,1
66979,388337,1
66979,297076,1
66979,555274,1
66979,1115270,0
66979,1114745,0
66979,1113657,0
66979,1111685,0
66979,1110597,0
67191,748850,1
67191,822253,1
67191,763318,1
67191,297851,1
67191,196233,1
67191,900294,1
67191,610638,1
67191,228638,1
67191,1009454,1
67191,1114230,1
67191,250158,1
67191,898290,1
67191,417702,1
67191,109086,1
67191,300432,1
67191,222624,1
67191,86618,1
67191,584477,1
67191,528270,1
67191,751033,1
67191,822147,1
67191,477242,1
67191,840107,1
67191,1030489,1
67191,1009574,1
67191,1076206,1
67191,1115910,0
67191,1115382,0
67191,1115258,0
67191,1115257,0
67191,1115244,0
67396,458,1
67396,547443,1
67396,1101554,1
67396,500387,1
67396,458831,1
67396,1044155,1
67396,1062387,1
67396,520624,1
67396,228546,1
67396,473249,1
67396,1012474,1
67396,694470,1
67396,1033909,1
67396,284505,1
67396,1044517,1
67396,1055165,1
67396,520640,1
67396,523969,1
67396,786675,1
67396,1037772,1
67396,460,1
67396,220627,1
67396,76821,1
67396,520622,1
67396,820820,1
67396,520678,1
67396,1053578,1
67396,1116306,0
67396,1116081,0
67396,1115649,0
67396,1115115,0
67396,1114995,0
67417,1084200,1
67417,899890,1
67417,973578,0
67417,920214,0
67417,908306,0
67417,848913,0
67417,1116175,0
67653,916974,1
67653,811226,1
67653,149354,1
67653,1095265,0
67653,1092148,0
67653,1077529,0
67653,1042149,0
67653,1011580,0
67774,979313,1
67774,51375,1
67774,881336,1
67774,281365,1
67774,1100317,1
67774,286610,1
67774,446004,1
67774,1091327,1
67774,855359,1
67774,271385,1
67774,560485,1
67774,478185,1
67774,617452,1
67774,207545,1
67774,207544,1
67774,1093215,0
67774,948355,0
67774,281565,0
67774,1116306,0
67774,1116255,0
68042,817340,1
68042,217628,1
68042,919522,1
68042,1116075,1
68042,1116103,0
68042,1116075,0
68042,1115243,0
68042,1115154,0
